user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,total_spend,repeat_rate_flag,user_value_band
U002142,2025-11-05,3,regular,web,1.0,1.0,2025-12-15 04:14:34,2025-12-15 04:14:34,2428.21,False,High
U002143,2025-06-28,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U002144,2025-10-21,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U002145,2025-12-10,1,value,web,0.0,0.0,,,0.0,False,No Purchase
U002146,2025-10-29,1,regular,web,7.0,0.0,,,0.0,False,No Purchase
U002147,2025-08-24,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U002148,2025-11-22,2,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U002149,2025-07-24,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U002150,2025-12-28,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U002151,2025-07-14,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U002152,2025-12-21,3,regular,web,5.0,2.0,2025-10-26 16:00:14,2026-01-04 08:58:07,8945.59,True,High
U002153,2025-10-05,3,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U002154,2025-09-21,2,regular,mobile,7.0,2.0,2025-12-04 17:53:47,2025-12-25 13:36:17,16789.8,True,High
U002155,2025-10-06,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U002156,2025-08-04,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U002157,2025-09-27,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U002158,2025-12-18,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U002159,2025-12-08,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U002160,2025-07-27,2,value,web,6.0,1.0,2025-11-02 17:13:55,2025-11-02 17:13:55,3846.26,False,High
U002161,2025-11-11,3,regular,mobile,4.0,1.0,2025-10-27 19:48:00,2025-10-27 19:48:00,7558.89,False,High
U002162,2025-12-20,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U002163,2025-12-12,2,premium,web,0.0,0.0,,,0.0,False,No Purchase
U002164,2025-09-20,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U002165,2025-07-03,1,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U002166,2026-01-04,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U002167,2025-09-14,2,value,mobile,9.0,2.0,2026-01-05 07:09:16,2026-01-13 03:29:09,2079.59,True,High
U002168,2025-09-07,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U002169,2025-11-29,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U002170,2025-08-17,1,value,web,3.0,1.0,2025-12-03 23:15:39,2025-12-03 23:15:39,2139.67,False,High
U002171,2025-12-15,3,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U002172,2025-07-09,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U002173,2025-11-25,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U002174,2026-01-12,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U002175,2026-01-18,1,premium,web,3.0,0.0,,,0.0,False,No Purchase
U002176,2026-01-03,3,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U002177,2025-12-23,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U002178,2025-08-21,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U002179,2026-01-12,3,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U002180,2026-01-04,3,regular,web,1.0,1.0,2026-01-05 11:14:05,2026-01-05 11:14:05,5279.16,False,High
U002181,2025-10-13,3,premium,web,4.0,1.0,2025-12-11 02:48:12,2025-12-11 02:48:12,10713.81,False,High
U002182,2025-09-15,3,regular,web,5.0,1.0,2025-12-18 03:00:39,2025-12-18 03:00:39,6859.11,False,High
U002183,2025-07-16,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U002184,2025-10-25,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U002185,2025-11-17,2,regular,web,6.0,1.0,2025-12-05 05:10:39,2025-12-05 05:10:39,6428.56,False,High
U002186,2025-09-16,2,value,web,3.0,1.0,2025-12-16 04:55:15,2025-12-16 04:55:15,2023.53,False,High
U002187,2025-09-16,2,regular,mobile,5.0,1.0,2025-10-26 08:23:37,2025-10-26 08:23:37,12795.21,False,High
U002188,2025-10-21,1,premium,web,1.0,0.0,,,0.0,False,No Purchase
U002189,2025-06-29,1,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U002190,2026-01-10,2,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U002191,2025-08-23,3,regular,mobile,5.0,1.0,2025-11-15 07:58:50,2025-11-15 07:58:50,9640.7,False,High
U002192,2025-07-23,3,value,web,5.0,2.0,2025-12-06 22:53:33,2026-01-18 19:25:42,22900.53,True,High
U002193,2025-06-24,2,value,mobile,6.0,1.0,2026-01-12 08:17:23,2026-01-12 08:17:23,12962.0,False,High
U002194,2025-12-20,1,regular,web,7.0,0.0,,,0.0,False,No Purchase
U002195,2025-12-21,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U002196,2025-07-13,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U002197,2025-07-25,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U002198,2025-09-25,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U002199,2025-08-01,3,regular,mobile,3.0,1.0,2025-12-06 08:51:50,2025-12-06 08:51:50,3148.24,False,High
U002200,2025-11-24,3,premium,mobile,7.0,0.0,,,0.0,False,No Purchase
